Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Walmart,1197831,7/19/2021,South,Arkansas,Little Rock,Womens Apparel,50.00 ,198,9900 ,4554 ,46,Outlet
Walmart,1197831,8/20/2021,South,Arkansas,Little Rock,Mens Street Footwear,43.00 ,233,10019 ,4509 ,45,Outlet
Walmart,1197831,8/20/2021,South,Arkansas,Little Rock,Mens Athletic Footwear,42.00 ,163,6846 ,2670 ,39,Outlet
Walmart,1197831,8/20/2021,South,Arkansas,Little Rock,Womens Street Footwear,40.00 ,135,5400 ,2376 ,44,Outlet
Walmart,1197831,8/20/2021,South,Arkansas,Little Rock,Womens Athletic Footwear,29.00 ,132,3828 ,1723 ,45,Outlet
Walmart,1197831,8/20/2021,South,Arkansas,Little Rock,Mens Apparel,40.00 ,113,4520 ,1672 ,37,Outlet
Walmart,1197831,8/20/2021,South,Arkansas,Little Rock,Womens Apparel,40.00 ,193,7720 ,3628 ,47,Outlet
Walmart,1197831,9/19/2021,South,Arkansas,Little Rock,Mens Street Footwear,35.00 ,221,7735 ,3326 ,43,Outlet
Walmart,1197831,9/19/2021,South,Arkansas,Little Rock,Mens Athletic Footwear,26.00 ,135,3510 ,1439 ,41,Outlet
Walmart,1197831,9/19/2021,South,Arkansas,Little Rock,Womens Street Footwear,11.00 ,123,1353 ,636 ,47,Outlet
Walmart,1197831,9/19/2021,South,Arkansas,Little Rock,Womens Athletic Footwear,12.00 ,104,1248 ,524 ,42,Outlet
Walmart,1197831,9/19/2021,South,Arkansas,Little Rock,Mens Apparel,18.00 ,111,1998 ,779 ,39,Outlet
Walmart,1197831,9/19/2021,South,Arkansas,Little Rock,Womens Apparel,22.00 ,140,3080 ,1294 ,42,Outlet
Walmart,1197831,10/21/2021,South,Arkansas,Little Rock,Mens Street Footwear,21.00 ,180,3780 ,1701 ,45,Outlet
Walmart,1197831,10/21/2021,South,Arkansas,Little Rock,Mens Athletic Footwear,14.00 ,132,1848 ,739 ,40,Outlet
Walmart,1197831,10/21/2021,South,Arkansas,Little Rock,Womens Street Footwear,16.00 ,99,1584 ,729 ,46,Outlet
Walmart,1197831,10/21/2021,South,Arkansas,Little Rock,Womens Athletic Footwear,15.00 ,94,1410 ,635 ,45,Outlet
Walmart,1197831,10/21/2021,South,Arkansas,Little Rock,Mens Apparel,21.00 ,91,1911 ,707 ,37,Outlet
West Gear,1197831,10/21/2021,South,Arkansas,Little Rock,Womens Apparel,20.00 ,132,2640 ,1188 ,45,Outlet
West Gear,1197831,11/20/2021,South,Arkansas,Little Rock,Mens Street Footwear,18.00 ,176,3168 ,1457 ,46,Outlet
West Gear,1197831,11/20/2021,South,Arkansas,Little Rock,Mens Athletic Footwear,11.00 ,116,1276 ,536 ,42,Outlet
West Gear,1197831,11/20/2021,South,Arkansas,Little Rock,Womens Street Footwear,19.00 ,102,1938 ,833 ,43,Outlet
West Gear,1197831,11/20/2021,South,Arkansas,Little Rock,Womens Athletic Footwear,41.00 ,128,5248 ,2309 ,44,Outlet
West Gear,1197831,11/20/2021,South,Arkansas,Little Rock,Mens Apparel,56.00 ,105,5880 ,2411 ,41,Outlet
West Gear,1197831,11/20/2021,South,Arkansas,Little Rock,Womens Apparel,53.00 ,135,7155 ,3220 ,45,Outlet
West Gear,1197831,12/19/2021,South,Arkansas,Little Rock,Mens Street Footwear,55.00 ,238,13090 ,6021 ,46,Outlet
West Gear,1197831,12/19/2021,South,Arkansas,Little Rock,Mens Athletic Footwear,46.00 ,155,7130 ,2852 ,40,Outlet
West Gear,1197831,12/19/2021,South,Arkansas,Little Rock,Womens Street Footwear,43.00 ,149,6407 ,2819 ,44,Outlet
West Gear,1197831,12/19/2021,South,Arkansas,Little Rock,Womens Athletic Footwear,40.00 ,124,4960 ,2282 ,46,Outlet
West Gear,1197831,12/19/2021,South,Arkansas,Little Rock,Mens Apparel,50.00 ,132,6600 ,2640 ,40,Outlet
West Gear,1197831,12/19/2021,South,Arkansas,Little Rock,Womens Apparel,55.00 ,170,9350 ,4208 ,45,Outlet
West Gear,1197831,1/23/2021,South,Arkansas,Little Rock,Mens Street Footwear,17.00 ,178,3026 ,1422 ,47,Outlet
West Gear,1197831,1/23/2021,South,Arkansas,Little Rock,Mens Athletic Footwear,18.00 ,124,2232 ,848 ,38,Outlet
West Gear,1197831,1/23/2021,South,Arkansas,Little Rock,Womens Street Footwear,10.00 ,131,1310 ,563 ,43,Outlet
West Gear,1197831,1/23/2021,South,Arkansas,Little Rock,Womens Athletic Footwear,13.00 ,74,962 ,414 ,43,Outlet
West Gear,1197831,1/23/2021,South,Arkansas,Little Rock,Mens Apparel,23.00 ,91,2093 ,858 ,41,Outlet
West Gear,1197831,1/23/2021,South,Arkansas,Little Rock,Womens Apparel,18.00 ,124,2232 ,1004 ,45,Outlet
West Gear,1197831,2/21/2021,South,Arkansas,Little Rock,Mens Street Footwear,18.00 ,206,3708 ,1632 ,44,Outlet
West Gear,1197831,2/21/2021,South,Arkansas,Little Rock,Mens Athletic Footwear,17.00 ,83,1411 ,550 ,39,Outlet
West Gear,1197831,2/21/2021,South,Arkansas,Little Rock,Womens Street Footwear,12.00 ,98,1176 ,553 ,47,Outlet
West Gear,1197831,2/21/2021,South,Oklahoma,Oklahoma City,Womens Athletic Footwear,15.00 ,58,870 ,400 ,46,Outlet
West Gear,1197831,2/21/2021,South,Oklahoma,Oklahoma City,Mens Apparel,24.00 ,85,2040 ,816 ,40,Outlet
West Gear,1197831,2/21/2021,South,Oklahoma,Oklahoma City,Womens Apparel,14.00 ,112,1568 ,721 ,46,Outlet
West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,Mens Street Footwear,14.00 ,182,2548 ,1172 ,46,Outlet
West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,Mens Athletic Footwear,15.00 ,78,1170 ,480 ,41,Outlet
West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,Womens Street Footwear,7.00 ,83,581 ,261 ,45,Outlet
West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,Womens Athletic Footwear,16.00 ,39,624 ,293 ,47,Outlet
West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,Mens Apparel,26.00 ,61,1586 ,666 ,42,Outlet
West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,Womens Apparel,18.00 ,88,1584 ,729 ,46,Outlet
West Gear,1197831,4/20/2021,South,Oklahoma,Oklahoma City,Mens Street Footwear,20.00 ,184,3680 ,1693 ,46,Outlet
West Gear,1197831,4/20/2021,South,Oklahoma,Oklahoma City,Mens Athletic Footwear,18.00 ,79,1422 ,555 ,39,Outlet
West Gear,1197831,4/20/2021,South,Oklahoma,Oklahoma City,Womens Street Footwear,10.00 ,70,700 ,322 ,46,Outlet
West Gear,1197831,4/20/2021,South,Oklahoma,Oklahoma City,Womens Athletic Footwear,15.00 ,47,705 ,303 ,43,Outlet
West Gear,1197831,4/20/2021,South,Oklahoma,Oklahoma City,Mens Apparel,27.00 ,54,1458 ,569 ,39,Outlet
West Gear,1197831,4/20/2021,South,Oklahoma,Oklahoma City,Womens Apparel,22.00 ,111,2442 ,1050 ,43,Outlet
West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Mens Street Footwear,28.00 ,179,5012 ,2155 ,43,Outlet
West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Mens Athletic Footwear,29.00 ,93,2697 ,1025 ,38,Outlet
West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Womens Street Footwear,27.00 ,88,2376 ,998 ,42,Outlet
West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Womens Athletic Footwear,26.00 ,74,1924 ,808 ,42,Outlet
West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Mens Apparel,33.00 ,80,2640 ,1082 ,41,Outlet
West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Womens Apparel,33.00 ,116,3828 ,1723 ,45,Outlet
West Gear,1197831,6/21/2021,South,Oklahoma,Oklahoma City,Mens Street Footwear,32.00 ,192,6144 ,2826 ,46,Outlet
West Gear,1197831,6/21/2021,South,Oklahoma,Oklahoma City,Mens Athletic Footwear,25.00 ,123,3075 ,1199 ,39,Outlet
West Gear,1197831,6/21/2021,South,Oklahoma,Oklahoma City,Womens Street Footwear,27.00 ,107,2889 ,1242 ,43,Outlet
West Gear,1197831,6/21/2021,South,Oklahoma,Oklahoma City,Womens Athletic Footwear,29.00 ,102,2958 ,1331 ,45,Outlet
West Gear,1197831,6/21/2021,South,Oklahoma,Oklahoma City,Mens Apparel,41.00 ,105,4305 ,1636 ,38,Outlet
West Gear,1197831,6/21/2021,South,Oklahoma,Oklahoma City,Womens Apparel,40.00 ,143,5720 ,2402 ,42,Outlet
West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,Mens Street Footwear,43.00 ,238,10234 ,4298 ,42,Outlet
West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,Mens Athletic Footwear,35.00 ,135,4725 ,1796 ,38,Outlet
West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,Womens Street Footwear,33.00 ,131,4323 ,1859 ,43,Outlet
West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,Womens Athletic Footwear,36.00 ,107,3852 ,1772 ,46,Outlet
West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,Mens Apparel,43.00 ,116,4988 ,2045 ,41,Outlet
West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,Womens Apparel,45.00 ,163,7335 ,3447 ,47,Outlet
West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,Mens Street Footwear,41.00 ,230,9430 ,3961 ,42,Outlet
West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,Mens Athletic Footwear,37.00 ,140,5180 ,2176 ,42,Outlet
West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,Womens Street Footwear,38.00 ,113,4294 ,2018 ,47,Outlet
West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,Womens Athletic Footwear,32.00 ,111,3552 ,1492 ,42,Outlet
West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,Mens Apparel,40.00 ,105,4200 ,1554 ,37,Outlet
West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,Womens Apparel,40.00 ,166,6640 ,3121 ,47,Outlet
West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,Mens Street Footwear,35.00 ,196,6860 ,3156 ,46,Outlet
West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,Mens Athletic Footwear,28.00 ,128,3584 ,1469 ,41,Outlet
West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,Womens Street Footwear,12.00 ,91,1092 ,459 ,42,Outlet
West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,Womens Athletic Footwear,12.00 ,83,996 ,418 ,42,Outlet
West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,Mens Apparel,20.00 ,78,1560 ,593 ,38,Outlet
West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,Womens Apparel,23.00 ,119,2737 ,1286 ,47,Outlet
West Gear,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Mens Street Footwear,20.00 ,173,3460 ,1626 ,47,Outlet
West Gear,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Mens Athletic Footwear,14.00 ,112,1568 ,659 ,42,Outlet
West Gear,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Womens Street Footwear,14.00 ,74,1036 ,435 ,42,Outlet
West Gear,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Womens Athletic Footwear,15.00 ,62,930 ,391 ,42,Outlet
West Gear,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Mens Apparel,22.00 ,68,1496 ,568 ,38,Outlet
Kohls,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Womens Apparel,22.00 ,101,2222 ,1044 ,47,Outlet
Kohls,1197831,11/20/2021,South,Oklahoma,Oklahoma City,Mens Street Footwear,16.00 ,166,2656 ,1169 ,44,Outlet
Kohls,1197831,11/20/2021,South,Oklahoma,Oklahoma City,Mens Athletic Footwear,11.00 ,96,1056 ,401 ,38,Outlet
Kohls,1197831,11/20/2021,South,Oklahoma,Oklahoma City,Womens Street Footwear,19.00 ,81,1539 ,662 ,43,Outlet
Kohls,1197831,11/20/2021,South,Oklahoma,Oklahoma City,Womens Athletic Footwear,37.00 ,90,3330 ,1565 ,47,Outlet
Kohls,1197831,11/20/2021,South,Oklahoma,Oklahoma City,Mens Apparel,60.00 ,85,5100 ,2040 ,40,Outlet
Kohls,1197831,11/20/2021,South,Oklahoma,Oklahoma City,Womens Apparel,60.00 ,128,7680 ,3302 ,43,Outlet
Kohls,1197831,12/19/2021,South,Oklahoma,Oklahoma City,Mens Street Footwear,55.00 ,200,11000 ,4620 ,42,Outlet
Kohls,1197831,12/19/2021,South,Oklahoma,Oklahoma City,Mens Athletic Footwear,47.00 ,149,7003 ,2661 ,38,Outlet
Kohls,1197831,12/19/2021,South,Oklahoma,Oklahoma City,Womens Street Footwear,44.00 ,131,5764 ,2594 ,45,Outlet
Kohls,1197831,12/19/2021,South,Oklahoma,Oklahoma City,Womens Athletic Footwear,45.00 ,114,5130 ,2309 ,45,Outlet
Kohls,1197831,12/19/2021,South,Oklahoma,Oklahoma City,Mens Apparel,55.00 ,98,5390 ,2156 ,40,Outlet
Kohls,1197831,12/19/2021,South,Oklahoma,Oklahoma City,Womens Apparel,51.00 ,128,6528 ,2807 ,43,Outlet
Kohls,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Mens Street Footwear,17.00 ,176,2992 ,1137 ,38,Outlet
Kohls,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Mens Athletic Footwear,16.00 ,105,1680 ,638 ,38,Outlet
Kohls,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Womens Street Footwear,12.00 ,116,1392 ,557 ,40,Outlet
Kohls,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Womens Athletic Footwear,16.00 ,70,1120 ,448 ,40,Outlet
Kohls,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Mens Apparel,28.00 ,88,2464 ,1010 ,41,Outlet
Kohls,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Womens Apparel,17.00 ,119,2023 ,749 ,37,Outlet
Kohls,1197831,2/14/2021,South,Oklahoma,Oklahoma City,Mens Street Footwear,18.00 ,204,3672 ,1469 ,40,Outlet
Kohls,1197831,2/14/2021,South,Oklahoma,Oklahoma City,Mens Athletic Footwear,17.00 ,75,1275 ,523 ,41,Outlet
Kohls,1197831,2/14/2021,South,Oklahoma,Oklahoma City,Womens Street Footwear,11.00 ,90,990 ,386 ,39,Outlet
Sports Direct,1185732,2/5/2021,Northeast,Connecticut,Hartford,Womens Athletic Footwear,24.00 ,39,936 ,309 ,33,Outlet
Sports Direct,1185732,2/5/2021,Northeast,Connecticut,Hartford,Mens Apparel,39.00 ,66,2574 ,952 ,37,Outlet
Sports Direct,1185732,2/5/2021,Northeast,Connecticut,Hartford,Womens Apparel,32.00 ,96,3072 ,1198 ,39,Outlet
Sports Direct,1185732,3/3/2021,Northeast,Connecticut,Hartford,Mens Street Footwear,26.00 ,182,4732 ,2035 ,43,Outlet
Sports Direct,1185732,3/3/2021,Northeast,Connecticut,Hartford,Mens Athletic Footwear,32.00 ,68,2176 ,979 ,45,Outlet
Sports Direct,1185732,3/3/2021,Northeast,Connecticut,Hartford,Womens Street Footwear,23.00 ,75,1725 ,552 ,32,Outlet
Sports Direct,1185732,3/3/2021,Northeast,Connecticut,Hartford,Womens Athletic Footwear,27.00 ,34,918 ,294 ,32,Outlet
Sports Direct,1185732,3/3/2021,Northeast,Connecticut,Hartford,Mens Apparel,39.00 ,53,2067 ,703 ,34,Outlet
Sports Direct,1185732,3/3/2021,Northeast,Connecticut,Hartford,Womens Apparel,29.00 ,85,2465 ,961 ,39,Outlet
Sports Direct,1185732,4/4/2021,Northeast,Connecticut,Hartford,Mens Street Footwear,28.00 ,155,4340 ,1996 ,46,Outlet
Sports Direct,1185732,4/4/2021,Northeast,Connecticut,Hartford,Mens Athletic Footwear,30.00 ,64,1920 ,845 ,44,Outlet
Sports Direct,1185732,4/4/2021,Northeast,Connecticut,Hartford,Womens Street Footwear,20.00 ,64,1280 ,461 ,36,Outlet
Sports Direct,1185732,4/4/2021,Northeast,Connecticut,Hartford,Womens Athletic Footwear,26.00 ,41,1066 ,341 ,32,Outlet
Sports Direct,1185732,4/4/2021,Northeast,Connecticut,Hartford,Mens Apparel,37.00 ,40,1480 ,503 ,34,Outlet
Sports Direct,1185732,4/4/2021,Northeast,Connecticut,Hartford,Womens Apparel,26.00 ,94,2444 ,1026 ,42,Outlet
Sports Direct,1185732,5/3/2021,Northeast,Connecticut,Hartford,Mens Street Footwear,40.00 ,191,7640 ,3362 ,44,Outlet
Sports Direct,1185732,5/3/2021,Northeast,Connecticut,Hartford,Mens Athletic Footwear,35.00 ,83,2905 ,1278 ,44,Outlet
Sports Direct,1185732,5/3/2021,Northeast,Connecticut,Hartford,Womens Street Footwear,32.00 ,83,2656 ,903 ,34,Outlet
Sports Direct,1185732,5/3/2021,Northeast,Connecticut,Hartford,Womens Athletic Footwear,32.00 ,74,2368 ,781 ,33,Outlet
Sports Direct,1185732,5/3/2021,Northeast,Connecticut,Hartford,Mens Apparel,37.00 ,83,3071 ,1075 ,35,Outlet
Sports Direct,1185732,5/3/2021,Northeast,Connecticut,Hartford,Womens Apparel,41.00 ,128,5248 ,2204 ,42,Outlet
Sports Direct,1185732,6/5/2021,Northeast,Connecticut,Hartford,Mens Street Footwear,40.00 ,206,8240 ,3873 ,47,Outlet
Sports Direct,1185732,6/5/2021,Northeast,Connecticut,Hartford,Mens Athletic Footwear,38.00 ,124,4712 ,2215 ,47,Outlet
Sports Direct,1185732,6/5/2021,Northeast,Connecticut,Hartford,Womens Street Footwear,35.00 ,96,3360 ,1109 ,33,Outlet
Sports Direct,1185732,6/5/2021,Northeast,Connecticut,Hartford,Womens Athletic Footwear,35.00 ,85,2975 ,1041 ,35,Outlet
Sports Direct,1185732,6/5/2021,Northeast,Connecticut,Hartford,Mens Apparel,36.00 ,91,3276 ,1048 ,32,Outlet
Sports Direct,1185732,6/5/2021,Northeast,Connecticut,Hartford,Womens Apparel,39.00 ,128,4992 ,1947 ,39,Outlet
Sports Direct,1185732,7/3/2021,Northeast,Connecticut,Hartford,Mens Street Footwear,42.00 ,195,8190 ,3686 ,45,Outlet
Sports Direct,1185732,7/3/2021,Northeast,Connecticut,Hartford,Mens Athletic Footwear,38.00 ,120,4560 ,1915 ,42,Outlet
Sports Direct,1185732,7/3/2021,Northeast,Connecticut,Hartford,Womens Street Footwear,29.00 ,111,3219 ,1094 ,34,Outlet
Sports Direct,1185732,7/3/2021,Northeast,Connecticut,Hartford,Womens Athletic Footwear,34.00 ,94,3196 ,1151 ,36,Outlet
Sports Direct,1185732,7/3/2021,Northeast,Connecticut,Hartford,Mens Apparel,43.00 ,93,3999 ,1320 ,33,Outlet
Sports Direct,1185732,7/3/2021,Northeast,Connecticut,Hartford,Womens Apparel,40.00 ,152,6080 ,2310 ,38,Outlet
Sports Direct,1185732,8/4/2021,Northeast,Connecticut,Hartford,Mens Street Footwear,40.00 ,194,7760 ,3259 ,42,Outlet
Sports Direct,1185732,8/4/2021,Northeast,Connecticut,Hartford,Mens Athletic Footwear,34.00 ,128,4352 ,1871 ,43,Outlet
Sports Direct,1185732,8/4/2021,Northeast,Connecticut,Hartford,Womens Street Footwear,36.00 ,107,3852 ,1348 ,35,Outlet
Sports Direct,1185732,8/4/2021,Northeast,Connecticut,Hartford,Womens Athletic Footwear,32.00 ,72,2304 ,760 ,33,Outlet
Sports Direct,1185732,8/4/2021,Northeast,Connecticut,Hartford,Mens Apparel,43.00 ,62,2666 ,880 ,33,Outlet
Sports Direct,1185732,8/4/2021,Northeast,Connecticut,Hartford,Womens Apparel,44.00 ,124,5456 ,2073 ,38,Outlet
Sports Direct,1185732,9/3/2021,Northeast,Connecticut,Hartford,Mens Street Footwear,43.00 ,170,7310 ,3436 ,47,Outlet
Sports Direct,1185732,9/3/2021,Northeast,Connecticut,Hartford,Mens Athletic Footwear,40.00 ,93,3720 ,1748 ,47,Outlet
Sports Direct,1185732,9/3/2021,Northeast,Connecticut,Hartford,Womens Street Footwear,33.00 ,64,2112 ,676 ,32,Outlet
Sports Direct,1185732,9/3/2021,Northeast,Connecticut,Hartford,Womens Athletic Footwear,30.00 ,58,1740 ,592 ,34,Outlet
Sports Direct,1185732,9/3/2021,Northeast,Connecticut,Hartford,Mens Apparel,41.00 ,58,2378 ,856 ,36,Outlet
Sports Direct,1185732,9/3/2021,Northeast,Connecticut,Hartford,Womens Apparel,45.00 ,83,3735 ,1569 ,42,Outlet
Sports Direct,1185732,10/5/2021,Northeast,Connecticut,Hartford,Mens Street Footwear,46.00 ,153,7038 ,2956 ,42,Outlet
Sports Direct,1185732,10/5/2021,Northeast,Connecticut,Hartford,Mens Athletic Footwear,39.00 ,94,3666 ,1613 ,44,Outlet
Sports Direct,1185732,10/5/2021,Northeast,Connecticut,Hartford,Womens Street Footwear,36.00 ,61,2196 ,813 ,37,Outlet
Sports Direct,1185732,10/5/2021,Northeast,Connecticut,Hartford,Womens Athletic Footwear,43.00 ,45,1935 ,697 ,36,Outlet
Sports Direct,1185732,10/5/2021,Northeast,Connecticut,Hartford,Mens Apparel,50.00 ,45,2250 ,743 ,33,Outlet
Foot Locker,1185732,10/5/2021,Northeast,Connecticut,Hartford,Womens Apparel,46.00 ,94,4324 ,1816 ,42,Outlet
Foot Locker,1185732,11/4/2021,Northeast,Connecticut,Hartford,Mens Street Footwear,51.00 ,149,7599 ,3268 ,43,Outlet
Foot Locker,1185732,11/4/2021,Northeast,Connecticut,Hartford,Mens Athletic Footwear,37.00 ,105,3885 ,1787 ,46,Outlet
Foot Locker,1185732,11/4/2021,Northeast,Connecticut,Hartford,Womens Street Footwear,36.00 ,103,3708 ,1372 ,37,Outlet
Foot Locker,1185732,11/4/2021,Northeast,Connecticut,Hartford,Womens Athletic Footwear,39.00 ,83,3237 ,1198 ,37,Outlet
Foot Locker,1185732,11/4/2021,Northeast,Connecticut,Hartford,Mens Apparel,44.00 ,88,3872 ,1394 ,36,Outlet
Foot Locker,1185732,11/4/2021,Northeast,Connecticut,Hartford,Womens Apparel,52.00 ,116,6032 ,2352 ,39,Outlet
Foot Locker,1185732,12/3/2021,Northeast,Connecticut,Hartford,Mens Street Footwear,45.00 ,173,7785 ,3270 ,42,Outlet
Foot Locker,1185732,12/3/2021,Northeast,Connecticut,Hartford,Mens Athletic Footwear,37.00 ,131,4847 ,2181 ,45,Outlet
Foot Locker,1185732,12/3/2021,Northeast,Connecticut,Hartford,Womens Street Footwear,43.00 ,116,4988 ,1646 ,33,Outlet
Foot Locker,1185732,12/3/2021,Northeast,Connecticut,Hartford,Womens Athletic Footwear,38.00 ,96,3648 ,1277 ,35,Outlet
Foot Locker,1185732,12/3/2021,Northeast,Connecticut,Hartford,Mens Apparel,42.00 ,99,4158 ,1455 ,35,Outlet
Foot Locker,1185732,12/3/2021,Northeast,Connecticut,Hartford,Womens Apparel,52.00 ,120,6240 ,2309 ,37,Outlet
Foot Locker,1185732,1/10/2021,Northeast,Connecticut,Hartford,Mens Street Footwear,23.00 ,149,3427 ,1439 ,42,Outlet
Foot Locker,1185732,1/10/2021,Northeast,Connecticut,Hartford,Mens Athletic Footwear,28.00 ,79,2212 ,885 ,40,Outlet
Foot Locker,1185732,1/10/2021,Northeast,Connecticut,Hartford,Womens Street Footwear,19.00 ,72,1368 ,575 ,42,Outlet
Foot Locker,1185732,1/10/2021,Northeast,Connecticut,Hartford,Womens Athletic Footwear,24.00 ,24,576 ,265 ,46,Outlet
Foot Locker,1185732,1/10/2021,Northeast,Connecticut,Hartford,Mens Apparel,34.00 ,44,1496 ,539 ,36,Outlet
Foot Locker,1185732,1/10/2021,Northeast,Connecticut,Hartford,Womens Apparel,26.00 ,72,1872 ,880 ,47,Outlet
Foot Locker,1185732,2/8/2021,Northeast,Connecticut,Hartford,Mens Street Footwear,24.00 ,162,3888 ,1555 ,40,Outlet
Foot Locker,1185732,2/8/2021,Northeast,Connecticut,Hartford,Mens Athletic Footwear,24.00 ,41,984 ,384 ,39,Outlet
Foot Locker,1185732,2/8/2021,Northeast,Connecticut,Hartford,Womens Street Footwear,18.00 ,53,954 ,410 ,43,Outlet
Foot Locker,1185732,2/8/2021,Northeast,Rhode Island,Providence,Womens Athletic Footwear,20.00 ,16,320 ,144 ,45,Outlet
Foot Locker,1185732,2/8/2021,Northeast,Rhode Island,Providence,Mens Apparel,34.00 ,40,1360 ,490 ,36,Outlet
Foot Locker,1185732,2/8/2021,Northeast,Rhode Island,Providence,Womens Apparel,27.00 ,77,2079 ,977 ,47,Outlet
Foot Locker,1185732,3/6/2021,Northeast,Rhode Island,Providence,Mens Street Footwear,26.00 ,156,4056 ,1501 ,37,Outlet
Foot Locker,1185732,3/6/2021,Northeast,Rhode Island,Providence,Mens Athletic Footwear,27.00 ,45,1215 ,474 ,39,Outlet
Foot Locker,1185732,3/6/2021,Northeast,Rhode Island,Providence,Womens Street Footwear,17.00 ,56,952 ,447 ,47,Outlet
Foot Locker,1185732,3/6/2021,Northeast,Rhode Island,Providence,Womens Athletic Footwear,20.00 ,8,160 ,75 ,47,Outlet
Foot Locker,1185732,3/6/2021,Northeast,Rhode Island,Providence,Mens Apparel,33.00 ,25,825 ,297 ,36,Outlet
Foot Locker,1185732,3/6/2021,Northeast,Rhode Island,Providence,Womens Apparel,25.00 ,58,1450 ,638 ,44,Outlet
Foot Locker,1185732,4/7/2021,Northeast,Rhode Island,Providence,Mens Street Footwear,28.00 ,132,3696 ,1552 ,42,Outlet
Foot Locker,1185732,4/7/2021,Northeast,Rhode Island,Providence,Mens Athletic Footwear,23.00 ,40,920 ,368 ,40,Outlet
Foot Locker,1185732,4/7/2021,Northeast,Rhode Island,Providence,Womens Street Footwear,16.00 ,44,704 ,296 ,42,Outlet
Foot Locker,1185732,4/7/2021,Northeast,Rhode Island,Providence,Womens Athletic Footwear,21.00 ,17,357 ,161 ,45,Outlet
Foot Locker,1185732,4/7/2021,Northeast,Rhode Island,Providence,Mens Apparel,33.00 ,15,495 ,158 ,32,Outlet
Foot Locker,1185732,4/7/2021,Northeast,Rhode Island,Providence,Womens Apparel,26.00 ,60,1560 ,686 ,44,Outlet
Foot Locker,1185732,5/6/2021,Northeast,Rhode Island,Providence,Mens Street Footwear,39.00 ,150,5850 ,2399 ,41,Outlet
Foot Locker,1185732,5/6/2021,Northeast,Rhode Island,Providence,Mens Athletic Footwear,32.00 ,58,1856 ,687 ,37,Outlet
Foot Locker,1185732,5/6/2021,Northeast,Rhode Island,Providence,Womens Street Footwear,32.00 ,60,1920 ,806 ,42,Outlet
Foot Locker,1185732,5/6/2021,Northeast,Rhode Island,Providence,Womens Athletic Footwear,27.00 ,51,1377 ,633 ,46,Outlet
Foot Locker,1185732,5/6/2021,Northeast,Rhode Island,Providence,Mens Apparel,40.00 ,54,2160 ,799 ,37,Outlet
Foot Locker,1185732,5/6/2021,Northeast,Rhode Island,Providence,Womens Apparel,36.00 ,93,3348 ,1473 ,44,Outlet
Foot Locker,1185732,6/8/2021,Northeast,Rhode Island,Providence,Mens Street Footwear,36.00 ,176,6336 ,2534 ,40,Outlet
