Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Walmart,1185732,10/18/2021,South,Mississippi,Jackson,Women's Street Footwear,$19.00 ,120,"$2,280 ","$1,072 ",0.47,Outlet
Walmart,1185732,10/18/2021,South,Mississippi,Jackson,Women's Athletic Footwear,$20.00 ,109,"$2,180 ",$981 ,0.45,Outlet
Walmart,1185732,10/18/2021,South,Mississippi,Jackson,Men's Apparel,$25.00 ,105,"$2,625 ","$1,103 ",0.42,Outlet
Sports Direct,1185732,10/18/2021,South,Mississippi,Jackson,Women's Apparel,$27.00 ,162,"$4,374 ","$2,362 ",0.54,Outlet
Sports Direct,1185732,11/17/2021,South,Mississippi,Jackson,Men's Street Footwear,$22.00 ,206,"$4,532 ","$1,994 ",0.44,Outlet
Sports Direct,1185732,11/17/2021,South,Mississippi,Jackson,Men's Athletic Footwear,$15.00 ,153,"$2,295 ",$872 ,0.38,Outlet
Sports Direct,1185732,11/17/2021,South,Mississippi,Jackson,Women's Street Footwear,$22.00 ,119,"$2,618 ","$1,100 ",0.42,Outlet
Sports Direct,1185732,11/17/2021,South,Mississippi,Jackson,Women's Athletic Footwear,$43.00 ,153,"$6,579 ","$2,895 ",0.44,Outlet
Sports Direct,1185732,11/17/2021,South,Mississippi,Jackson,Men's Apparel,$59.00 ,132,"$7,788 ","$3,115 ",0.40,Outlet
Sports Direct,1185732,11/17/2021,South,Mississippi,Jackson,Women's Apparel,$51.00 ,168,"$8,568 ","$4,884 ",0.57,Outlet
Sports Direct,1185732,12/16/2021,South,Mississippi,Jackson,Men's Street Footwear,$48.00 ,256,"$12,288 ","$5,775 ",0.47,Outlet
Sports Direct,1185732,12/16/2021,South,Mississippi,Jackson,Men's Athletic Footwear,$44.00 ,201,"$8,844 ","$3,272 ",0.37,Outlet
Sports Direct,1185732,12/16/2021,South,Mississippi,Jackson,Women's Street Footwear,$43.00 ,158,"$6,794 ","$3,057 ",0.45,Outlet
Sports Direct,1185732,12/16/2021,South,Mississippi,Jackson,Women's Athletic Footwear,$41.00 ,143,"$5,863 ","$2,756 ",0.47,Outlet
Sports Direct,1185732,12/16/2021,South,Mississippi,Jackson,Men's Apparel,$54.00 ,157,"$8,478 ","$3,222 ",0.38,Outlet
Sports Direct,1185732,12/16/2021,South,Mississippi,Jackson,Women's Apparel,$53.00 ,178,"$9,434 ","$5,189 ",0.55,Outlet
Sports Direct,1197831,1/23/2021,South,Mississippi,Jackson,Men's Street Footwear,$17.00 ,215,"$3,655 ","$1,608 ",0.44,Outlet
Sports Direct,1197831,1/23/2021,South,Mississippi,Jackson,Men's Athletic Footwear,$18.00 ,135,"$2,430 ",$972 ,0.40,Outlet
Sports Direct,1197831,1/23/2021,South,Mississippi,Jackson,Women's Street Footwear,$11.00 ,140,"$1,540 ",$678 ,0.44,Outlet
Sports Direct,1197831,1/23/2021,South,Mississippi,Jackson,Women's Athletic Footwear,$13.00 ,102,"$1,326 ",$623 ,0.47,Outlet
Sports Direct,1197831,1/23/2021,South,Mississippi,Jackson,Men's Apparel,$26.00 ,123,"$3,198 ","$1,215 ",0.38,Outlet
Sports Direct,1197831,1/23/2021,South,Mississippi,Jackson,Women's Apparel,$18.00 ,158,"$2,844 ","$1,223 ",0.43,Outlet
Sports Direct,1197831,2/21/2021,South,Mississippi,Jackson,Men's Street Footwear,$17.00 ,210,"$3,570 ","$1,607 ",0.45,Outlet
Sports Direct,1197831,2/21/2021,South,Mississippi,Jackson,Men's Athletic Footwear,$17.00 ,112,"$1,904 ",$743 ,0.39,Outlet
Sports Direct,1197831,2/21/2021,South,Mississippi,Jackson,Women's Street Footwear,$11.00 ,136,"$1,496 ",$628 ,0.42,Outlet
Walmart,1197831,2/21/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,$15.00 ,78,"$1,170 ",$550 ,0.47,Outlet
Walmart,1197831,2/21/2021,South,Arkansas,Little Rock,Men's Apparel,$23.00 ,111,"$2,553 ",$945 ,0.37,Outlet
Walmart,1197831,2/21/2021,South,Arkansas,Little Rock,Women's Apparel,$16.00 ,145,"$2,320 ",$974 ,0.42,Outlet
Walmart,1197831,3/19/2021,South,Arkansas,Little Rock,Men's Street Footwear,$15.00 ,206,"$3,090 ","$1,452 ",0.47,Outlet
Walmart,1197831,3/19/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,$14.00 ,107,"$1,498 ",$554 ,0.37,Outlet
Walmart,1197831,3/19/2021,South,Arkansas,Little Rock,Women's Street Footwear,$8.00 ,112,$896 ,$403 ,0.45,Outlet
Walmart,1197831,3/19/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,$15.00 ,70,"$1,050 ",$494 ,0.47,Outlet
Walmart,1197831,3/19/2021,South,Arkansas,Little Rock,Men's Apparel,$24.00 ,88,"$2,112 ",$845 ,0.40,Outlet
Walmart,1197831,3/19/2021,South,Arkansas,Little Rock,Women's Apparel,$20.00 ,112,"$2,240 ","$1,030 ",0.46,Outlet
Walmart,1197831,4/20/2021,South,Arkansas,Little Rock,Men's Street Footwear,$19.00 ,204,"$3,876 ","$1,744 ",0.45,Outlet
Walmart,1197831,4/20/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,$20.00 ,102,"$2,040 ",$816 ,0.40,Outlet
Walmart,1197831,4/20/2021,South,Arkansas,Little Rock,Women's Street Footwear,$11.00 ,96,"$1,056 ",$496 ,0.47,Outlet
Walmart,1197831,4/20/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,$13.00 ,77,"$1,001 ",$470 ,0.47,Outlet
Walmart,1197831,4/20/2021,South,Arkansas,Little Rock,Men's Apparel,$31.00 ,75,"$2,325 ",$860 ,0.37,Outlet
Walmart,1197831,4/20/2021,South,Arkansas,Little Rock,Women's Apparel,$24.00 ,120,"$2,880 ","$1,267 ",0.44,Outlet
Walmart,1197831,5/19/2021,South,Arkansas,Little Rock,Men's Street Footwear,$26.00 ,228,"$5,928 ","$2,727 ",0.46,Outlet
Walmart,1197831,5/19/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,$28.00 ,116,"$3,248 ","$1,364 ",0.42,Outlet
Walmart,1197831,5/19/2021,South,Arkansas,Little Rock,Women's Street Footwear,$27.00 ,119,"$3,213 ","$1,414 ",0.44,Outlet
Walmart,1197831,5/19/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,$24.00 ,90,"$2,160 ","$1,015 ",0.47,Outlet
Walmart,1197831,5/19/2021,South,Arkansas,Little Rock,Men's Apparel,$32.00 ,111,"$3,552 ","$1,385 ",0.39,Outlet
Walmart,1197831,5/19/2021,South,Arkansas,Little Rock,Women's Apparel,$33.00 ,145,"$4,785 ","$2,249 ",0.47,Outlet
Walmart,1197831,6/21/2021,South,Arkansas,Little Rock,Men's Street Footwear,$28.00 ,236,"$6,608 ","$2,908 ",0.44,Outlet
Walmart,1197831,6/21/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,$25.00 ,149,"$3,725 ","$1,453 ",0.39,Outlet
Walmart,1197831,6/21/2021,South,Arkansas,Little Rock,Women's Street Footwear,$28.00 ,124,"$3,472 ","$1,562 ",0.45,Outlet
Walmart,1197831,6/21/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,$29.00 ,124,"$3,596 ","$1,582 ",0.44,Outlet
Walmart,1197831,6/21/2021,South,Arkansas,Little Rock,Men's Apparel,$37.00 ,116,"$4,292 ","$1,674 ",0.39,Outlet
Walmart,1197831,6/21/2021,South,Arkansas,Little Rock,Women's Apparel,$48.00 ,165,"$7,920 ","$3,406 ",0.43,Outlet
Walmart,1197831,7/19/2021,South,Arkansas,Little Rock,Men's Street Footwear,$39.00 ,271,"$10,569 ","$4,439 ",0.42,Outlet
Walmart,1197831,7/19/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,$36.00 ,163,"$5,868 ","$2,171 ",0.37,Outlet
Walmart,1197831,7/19/2021,South,Arkansas,Little Rock,Women's Street Footwear,$32.00 ,140,"$4,480 ","$1,971 ",0.44,Outlet
Walmart,1197831,7/19/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,$35.00 ,120,"$4,200 ","$1,806 ",0.43,Outlet
Walmart,1197831,7/19/2021,South,Arkansas,Little Rock,Men's Apparel,$40.00 ,149,"$5,960 ","$2,384 ",0.40,Outlet
Walmart,1197831,7/19/2021,South,Arkansas,Little Rock,Women's Apparel,$50.00 ,198,"$9,900 ","$4,554 ",0.46,Outlet
Walmart,1197831,8/20/2021,South,Arkansas,Little Rock,Men's Street Footwear,$43.00 ,233,"$10,019 ","$4,509 ",0.45,Outlet
Walmart,1197831,8/20/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,$42.00 ,163,"$6,846 ","$2,670 ",0.39,Outlet
Walmart,1197831,8/20/2021,South,Arkansas,Little Rock,Women's Street Footwear,$40.00 ,135,"$5,400 ","$2,376 ",0.44,Outlet
Walmart,1197831,8/20/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,$29.00 ,132,"$3,828 ","$1,723 ",0.45,Outlet
Walmart,1197831,8/20/2021,South,Arkansas,Little Rock,Men's Apparel,$40.00 ,113,"$4,520 ","$1,672 ",0.37,Outlet
Walmart,1197831,8/20/2021,South,Arkansas,Little Rock,Women's Apparel,$40.00 ,193,"$7,720 ","$3,628 ",0.47,Outlet
Walmart,1197831,9/19/2021,South,Arkansas,Little Rock,Men's Street Footwear,$35.00 ,221,"$7,735 ","$3,326 ",0.43,Outlet
Walmart,1197831,9/19/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,$26.00 ,135,"$3,510 ","$1,439 ",0.41,Outlet
Walmart,1197831,9/19/2021,South,Arkansas,Little Rock,Women's Street Footwear,$11.00 ,123,"$1,353 ",$636 ,0.47,Outlet
Walmart,1197831,9/19/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,$12.00 ,104,"$1,248 ",$524 ,0.42,Outlet
Walmart,1197831,9/19/2021,South,Arkansas,Little Rock,Men's Apparel,$18.00 ,111,"$1,998 ",$779 ,0.39,Outlet
Walmart,1197831,9/19/2021,South,Arkansas,Little Rock,Women's Apparel,$22.00 ,140,"$3,080 ","$1,294 ",0.42,Outlet
Walmart,1197831,10/21/2021,South,Arkansas,Little Rock,Men's Street Footwear,$21.00 ,180,"$3,780 ","$1,701 ",0.45,Outlet
Walmart,1197831,10/21/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,$14.00 ,132,"$1,848 ",$739 ,0.40,Outlet
Walmart,1197831,10/21/2021,South,Arkansas,Little Rock,Women's Street Footwear,$16.00 ,99,"$1,584 ",$729 ,0.46,Outlet
Walmart,1197831,10/21/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,$15.00 ,94,"$1,410 ",$635 ,0.45,Outlet
Walmart,1197831,10/21/2021,South,Arkansas,Little Rock,Men's Apparel,$21.00 ,91,"$1,911 ",$707 ,0.37,Outlet
West Gear,1197831,10/21/2021,South,Arkansas,Little Rock,Women's Apparel,$20.00 ,132,"$2,640 ","$1,188 ",0.45,Outlet
West Gear,1197831,11/20/2021,South,Arkansas,Little Rock,Men's Street Footwear,$18.00 ,176,"$3,168 ","$1,457 ",0.46,Outlet
West Gear,1197831,11/20/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,$11.00 ,116,"$1,276 ",$536 ,0.42,Outlet
West Gear,1197831,11/20/2021,South,Arkansas,Little Rock,Women's Street Footwear,$19.00 ,102,"$1,938 ",$833 ,0.43,Outlet
West Gear,1197831,11/20/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,$41.00 ,128,"$5,248 ","$2,309 ",0.44,Outlet
West Gear,1197831,11/20/2021,South,Arkansas,Little Rock,Men's Apparel,$56.00 ,105,"$5,880 ","$2,411 ",0.41,Outlet
West Gear,1197831,11/20/2021,South,Arkansas,Little Rock,Women's Apparel,$53.00 ,135,"$7,155 ","$3,220 ",0.45,Outlet
West Gear,1197831,12/19/2021,South,Arkansas,Little Rock,Men's Street Footwear,$55.00 ,238,"$13,090 ","$6,021 ",0.46,Outlet
West Gear,1197831,12/19/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,$46.00 ,155,"$7,130 ","$2,852 ",0.40,Outlet
West Gear,1197831,12/19/2021,South,Arkansas,Little Rock,Women's Street Footwear,$43.00 ,149,"$6,407 ","$2,819 ",0.44,Outlet
West Gear,1197831,12/19/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,$40.00 ,124,"$4,960 ","$2,282 ",0.46,Outlet
West Gear,1197831,12/19/2021,South,Arkansas,Little Rock,Men's Apparel,$50.00 ,132,"$6,600 ","$2,640 ",0.40,Outlet
West Gear,1197831,12/19/2021,South,Arkansas,Little Rock,Women's Apparel,$55.00 ,170,"$9,350 ","$4,208 ",0.45,Outlet
West Gear,1197831,1/23/2021,South,Arkansas,Little Rock,Men's Street Footwear,$17.00 ,178,"$3,026 ","$1,422 ",0.47,Outlet
West Gear,1197831,1/23/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,$18.00 ,124,"$2,232 ",$848 ,0.38,Outlet
West Gear,1197831,1/23/2021,South,Arkansas,Little Rock,Women's Street Footwear,$10.00 ,131,"$1,310 ",$563 ,0.43,Outlet
West Gear,1197831,1/23/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,$13.00 ,74,$962 ,$414 ,0.43,Outlet
West Gear,1197831,1/23/2021,South,Arkansas,Little Rock,Men's Apparel,$23.00 ,91,"$2,093 ",$858 ,0.41,Outlet
West Gear,1197831,1/23/2021,South,Arkansas,Little Rock,Women's Apparel,$18.00 ,124,"$2,232 ","$1,004 ",0.45,Outlet
West Gear,1197831,2/21/2021,South,Arkansas,Little Rock,Men's Street Footwear,$18.00 ,206,"$3,708 ","$1,632 ",0.44,Outlet
West Gear,1197831,2/21/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,$17.00 ,83,"$1,411 ",$550 ,0.39,Outlet
West Gear,1197831,2/21/2021,South,Arkansas,Little Rock,Women's Street Footwear,$12.00 ,98,"$1,176 ",$553 ,0.47,Outlet
West Gear,1197831,2/21/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,$15.00 ,58,$870 ,$400 ,0.46,Outlet
West Gear,1197831,2/21/2021,South,Oklahoma,Oklahoma City,Men's Apparel,$24.00 ,85,"$2,040 ",$816 ,0.40,Outlet
West Gear,1197831,2/21/2021,South,Oklahoma,Oklahoma City,Women's Apparel,$14.00 ,112,"$1,568 ",$721 ,0.46,Outlet
West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,$14.00 ,182,"$2,548 ","$1,172 ",0.46,Outlet
West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,$15.00 ,78,"$1,170 ",$480 ,0.41,Outlet
West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,$7.00 ,83,$581 ,$261 ,0.45,Outlet
West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,$16.00 ,39,$624 ,$293 ,0.47,Outlet
West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,Men's Apparel,$26.00 ,61,"$1,586 ",$666 ,0.42,Outlet
West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,Women's Apparel,$18.00 ,88,"$1,584 ",$729 ,0.46,Outlet
West Gear,1197831,4/20/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,$20.00 ,184,"$3,680 ","$1,693 ",0.46,Outlet
West Gear,1197831,4/20/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,$18.00 ,79,"$1,422 ",$555 ,0.39,Outlet
West Gear,1197831,4/20/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,$10.00 ,70,$700 ,$322 ,0.46,Outlet
West Gear,1197831,4/20/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,$15.00 ,47,$705 ,$303 ,0.43,Outlet
West Gear,1197831,4/20/2021,South,Oklahoma,Oklahoma City,Men's Apparel,$27.00 ,54,"$1,458 ",$569 ,0.39,Outlet
West Gear,1197831,4/20/2021,South,Oklahoma,Oklahoma City,Women's Apparel,$22.00 ,111,"$2,442 ","$1,050 ",0.43,Outlet
West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,$28.00 ,179,"$5,012 ","$2,155 ",0.43,Outlet
West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,$29.00 ,93,"$2,697 ","$1,025 ",0.38,Outlet
West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,$27.00 ,88,"$2,376 ",$998 ,0.42,Outlet
West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,$26.00 ,74,"$1,924 ",$808 ,0.42,Outlet
West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Men's Apparel,$33.00 ,80,"$2,640 ","$1,082 ",0.41,Outlet
West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Women's Apparel,$33.00 ,116,"$3,828 ","$1,723 ",0.45,Outlet
West Gear,1197831,6/21/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,$32.00 ,192,"$6,144 ","$2,826 ",0.46,Outlet
West Gear,1197831,6/21/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,$25.00 ,123,"$3,075 ","$1,199 ",0.39,Outlet
West Gear,1197831,6/21/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,$27.00 ,107,"$2,889 ","$1,242 ",0.43,Outlet
West Gear,1197831,6/21/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,$29.00 ,102,"$2,958 ","$1,331 ",0.45,Outlet
West Gear,1197831,6/21/2021,South,Oklahoma,Oklahoma City,Men's Apparel,$41.00 ,105,"$4,305 ","$1,636 ",0.38,Outlet
West Gear,1197831,6/21/2021,South,Oklahoma,Oklahoma City,Women's Apparel,$40.00 ,143,"$5,720 ","$2,402 ",0.42,Outlet
West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,$43.00 ,238,"$10,234 ","$4,298 ",0.42,Outlet
West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,$35.00 ,135,"$4,725 ","$1,796 ",0.38,Outlet
West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,$33.00 ,131,"$4,323 ","$1,859 ",0.43,Outlet
West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,$36.00 ,107,"$3,852 ","$1,772 ",0.46,Outlet
West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,Men's Apparel,$43.00 ,116,"$4,988 ","$2,045 ",0.41,Outlet
West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,Women's Apparel,$45.00 ,163,"$7,335 ","$3,447 ",0.47,Outlet
West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,$41.00 ,230,"$9,430 ","$3,961 ",0.42,Outlet
West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,$37.00 ,140,"$5,180 ","$2,176 ",0.42,Outlet
West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,$38.00 ,113,"$4,294 ","$2,018 ",0.47,Outlet
West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,$32.00 ,111,"$3,552 ","$1,492 ",0.42,Outlet
West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,Men's Apparel,$40.00 ,105,"$4,200 ","$1,554 ",0.37,Outlet
West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,Women's Apparel,$40.00 ,166,"$6,640 ","$3,121 ",0.47,Outlet
West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,$35.00 ,196,"$6,860 ","$3,156 ",0.46,Outlet
West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,$28.00 ,128,"$3,584 ","$1,469 ",0.41,Outlet
West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,$12.00 ,91,"$1,092 ",$459 ,0.42,Outlet
West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,$12.00 ,83,$996 ,$418 ,0.42,Outlet
West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,Men's Apparel,$20.00 ,78,"$1,560 ",$593 ,0.38,Outlet
West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,Women's Apparel,$23.00 ,119,"$2,737 ","$1,286 ",0.47,Outlet
West Gear,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,$20.00 ,173,"$3,460 ","$1,626 ",0.47,Outlet
West Gear,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,$14.00 ,112,"$1,568 ",$659 ,0.42,Outlet
West Gear,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,$14.00 ,74,"$1,036 ",$435 ,0.42,Outlet
West Gear,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,$15.00 ,62,$930 ,$391 ,0.42,Outlet
West Gear,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Men's Apparel,$22.00 ,68,"$1,496 ",$568 ,0.38,Outlet
Kohl's,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Women's Apparel,$22.00 ,101,"$2,222 ","$1,044 ",0.47,Outlet
Kohl's,1197831,11/20/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,$16.00 ,166,"$2,656 ","$1,169 ",0.44,Outlet
Kohl's,1197831,11/20/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,$11.00 ,96,"$1,056 ",$401 ,0.38,Outlet
Kohl's,1197831,11/20/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,$19.00 ,81,"$1,539 ",$662 ,0.43,Outlet
Kohl's,1197831,11/20/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,$37.00 ,90,"$3,330 ","$1,565 ",0.47,Outlet
Kohl's,1197831,11/20/2021,South,Oklahoma,Oklahoma City,Men's Apparel,$60.00 ,85,"$5,100 ","$2,040 ",0.40,Outlet
Kohl's,1197831,11/20/2021,South,Oklahoma,Oklahoma City,Women's Apparel,$60.00 ,128,"$7,680 ","$3,302 ",0.43,Outlet
Kohl's,1197831,12/19/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,$55.00 ,200,"$11,000 ","$4,620 ",0.42,Outlet
Kohl's,1197831,12/19/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,$47.00 ,149,"$7,003 ","$2,661 ",0.38,Outlet
Kohl's,1197831,12/19/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,$44.00 ,131,"$5,764 ","$2,594 ",0.45,Outlet
Kohl's,1197831,12/19/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,$45.00 ,114,"$5,130 ","$2,309 ",0.45,Outlet
Kohl's,1197831,12/19/2021,South,Oklahoma,Oklahoma City,Men's Apparel,$55.00 ,98,"$5,390 ","$2,156 ",0.40,Outlet
Kohl's,1197831,12/19/2021,South,Oklahoma,Oklahoma City,Women's Apparel,$51.00 ,128,"$6,528 ","$2,807 ",0.43,Outlet
Kohl's,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,$17.00 ,176,"$2,992 ","$1,137 ",0.38,Outlet
Kohl's,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,$16.00 ,105,"$1,680 ",$638 ,0.38,Outlet
Kohl's,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,$12.00 ,116,"$1,392 ",$557 ,0.40,Outlet
Kohl's,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,$16.00 ,70,"$1,120 ",$448 ,0.40,Outlet
Kohl's,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Men's Apparel,$28.00 ,88,"$2,464 ","$1,010 ",0.41,Outlet
Kohl's,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Women's Apparel,$17.00 ,119,"$2,023 ",$749 ,0.37,Outlet
Kohl's,1197831,2/14/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,$18.00 ,204,"$3,672 ","$1,469 ",0.40,Outlet
Kohl's,1197831,2/14/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,$17.00 ,75,"$1,275 ",$523 ,0.41,Outlet
Kohl's,1197831,2/14/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,$11.00 ,90,$990 ,$386 ,0.39,Outlet
Sports Direct,1185732,02-05-2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,$24.00 ,39,$936 ,$309 ,0.33,Outlet
Sports Direct,1185732,02-05-2021,Northeast,Connecticut,Hartford,Men's Apparel,$39.00 ,66,"$2,574 ",$952 ,0.37,Outlet
Sports Direct,1185732,02-05-2021,Northeast,Connecticut,Hartford,Women's Apparel,$32.00 ,96,"$3,072 ","$1,198 ",0.39,Outlet
Sports Direct,1185732,03-03-2021,Northeast,Connecticut,Hartford,Men's Street Footwear,$26.00 ,182,"$4,732 ","$2,035 ",0.43,Outlet
Sports Direct,1185732,03-03-2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,$32.00 ,68,"$2,176 ",$979 ,0.45,Outlet
Sports Direct,1185732,03-03-2021,Northeast,Connecticut,Hartford,Women's Street Footwear,$23.00 ,75,"$1,725 ",$552 ,0.32,Outlet
Sports Direct,1185732,03-03-2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,$27.00 ,34,$918 ,$294 ,0.32,Outlet
Sports Direct,1185732,03-03-2021,Northeast,Connecticut,Hartford,Men's Apparel,$39.00 ,53,"$2,067 ",$703 ,0.34,Outlet
Sports Direct,1185732,03-03-2021,Northeast,Connecticut,Hartford,Women's Apparel,$29.00 ,85,"$2,465 ",$961 ,0.39,Outlet
Sports Direct,1185732,04-04-2021,Northeast,Connecticut,Hartford,Men's Street Footwear,$28.00 ,155,"$4,340 ","$1,996 ",0.46,Outlet
Sports Direct,1185732,04-04-2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,$30.00 ,64,"$1,920 ",$845 ,0.44,Outlet
Sports Direct,1185732,04-04-2021,Northeast,Connecticut,Hartford,Women's Street Footwear,$20.00 ,64,"$1,280 ",$461 ,0.36,Outlet
Sports Direct,1185732,04-04-2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,$26.00 ,41,"$1,066 ",$341 ,0.32,Outlet
Sports Direct,1185732,04-04-2021,Northeast,Connecticut,Hartford,Men's Apparel,$37.00 ,40,"$1,480 ",$503 ,0.34,Outlet
Sports Direct,1185732,04-04-2021,Northeast,Connecticut,Hartford,Women's Apparel,$26.00 ,94,"$2,444 ","$1,026 ",0.42,Outlet
Sports Direct,1185732,05-03-2021,Northeast,Connecticut,Hartford,Men's Street Footwear,$40.00 ,191,"$7,640 ","$3,362 ",0.44,Outlet
Sports Direct,1185732,05-03-2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,$35.00 ,83,"$2,905 ","$1,278 ",0.44,Outlet
Sports Direct,1185732,05-03-2021,Northeast,Connecticut,Hartford,Women's Street Footwear,$32.00 ,83,"$2,656 ",$903 ,0.34,Outlet
Sports Direct,1185732,05-03-2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,$32.00 ,74,"$2,368 ",$781 ,0.33,Outlet
